ProcessLevel	Left_out_processName	ProcessID	ProcessName	Original_process_size	Process_size_after_left_out	New_symbols_count	New_symbols_count_divided_by_original_process_size	New_symbols_rank_increase	New_symbols_rank_increase_divided_by_original_process_size
3	Insulin receptor signaling	MBC:0000608	Syndecan receptor signaling	9	9	1	0.1111111	3	0.3333333
3	Insulin receptor signaling	MBC:0000617	Thromboxane receptor signaling	6	7	1	0.1666667	1	0.1666667
3	Insulin receptor signaling	MBC:0000620	Thyroid-stimulating hormone receptor signaling	7	8	1	0.1428571	4	0.5714286
3	Insulin receptor signaling	MBC:0000654	Vascular endothelial growth factor receptor signaling	37	38	1	0.02702703	1	0.02702703
3	Integrin receptor signaling	MBC:0000269	Discoidin domain receptor signaling	2	3	1	0.5	1	0.5
3	Integrin receptor signaling	MBC:0000470	Natriuretic peptide receptor signaling	28	29	1	0.03571429	8.5	0.3035714
3	Integrin-mediated leukocyte rolling	MBC:0000157	Actin filament bundling and crosslinking	29	30	1	0.03448276	1	0.03448276
3	Integrin-mediated leukocyte rolling	MBC:0000158	Actin filament capping	29	30	1	0.03448276	1	0.03448276
3	Integrin-mediated leukocyte rolling	MBC:0000161	Actin polymerization	92	92	1	0.01086957	60	0.6521739
3	Integrin-mediated leukocyte rolling	MBC:0000258	C-type lectin receptor signaling	20	20	0	0	1.5	0.075
3	Integrin-mediated leukocyte rolling	MBC:0000269	Discoidin domain receptor signaling	2	3	1	0.5	1	0.5
3	Integrin-mediated leukocyte rolling	MBC:0000318	Filopodium organization	36	36	1	0.02777778	29	0.8055556
3	Integrin-mediated leukocyte rolling	MBC:0000419	Leukocyte transmigration through endothelial cells	11	13	1	0.09090909	4	0.3636364
3	Integrin-mediated leukocyte rolling	MBC:0000588	Selectin-mediated Leukocyte rolling	14	19	2	0.1428571	15.5	1.107143
3	Integrin-mediated leukocyte rolling	MBC:0000647	Tumor necrosis factor beta receptor signaling	3	4	1	0.3333333	1	0.3333333
3	Interferon alpha receptor signaling	MBC:0000258	C-type lectin receptor signaling	20	20	0	0	1	0.05
3	Interferon alpha receptor signaling	MBC:0000349	Granulocyte-colony stimulating factor receptor signaling	15	16	1	0.06666667	5	0.3333333
3	Interferon alpha receptor signaling	MBC:0000385	Interferon beta receptor signaling	42	42	1	0.02380952	48	1.142857
3	Interferon alpha receptor signaling	MBC:0000387	Interferon receptor signaling	2	6	3	1.5	4	2
3	Interferon alpha receptor signaling	MBC:0000410	JAK-STAT signaling pathway	19	21	2	0.1052632	29	1.526316
3	Interferon alpha receptor signaling	MBC:0000615	Thrombopoietin receptor signaling	7	8	1	0.1428571	1	0.1428571
3	Interferon beta receptor signaling	MBC:0000287	Epithelial intermediate filament dynamics	16	17	1	0.0625	2	0.125
3	Interferon beta receptor signaling	MBC:0000384	Interferon alpha receptor signaling	7	8	1	0.1428571	2	0.2857143
3	Interferon beta receptor signaling	MBC:0000410	JAK-STAT signaling pathway	19	20	0	0	2.5	0.131579
3	Interferon beta receptor signaling	MBC:0000577	Ribonucleoprotein nuclear export	28	28	0	0	2.5	0.08928572
3	Interferon beta receptor signaling	MBC:0000580	RIG-I-like receptor signaling	13	14	0	0	0.5	0.03846154
3	Interferon beta receptor signaling	MBC:0000629	Transcription repression	87	87	0	0	2	0.02298851
3	Interferon gamma receptor signaling	MBC:0000187	Aspartate and arginine metabolism	12	13	1	0.08333334	1	0.08333334
3	Interferon gamma receptor signaling	MBC:0000385	Interferon beta receptor signaling	42	44	1	0.02380952	23	0.547619
3	Interferon gamma receptor signaling	MBC:0000387	Interferon receptor signaling	2	11	4	2	4	2
3	Interferon gamma receptor signaling	MBC:0000627	Transcription regulation by chromatin remodeling	53	53	1	0.01886792	41	0.7735849
3	Interferon gamma receptor signaling	MBC:0000640	Triacylglycerol hydrolysis and mobilization	35	36	1	0.02857143	32	0.9142857
3	Interferon receptor signaling	MBC:0000386	Interferon gamma receptor signaling	14	14	0	0	1	0.07142857
3	Interleukin 1 receptor signaling	MBC:0000366	Histone ubiquitination and deubiquitination	55	56	1	0.01818182	52	0.9454545
3	Interleukin 1 receptor signaling	MBC:0000623	Toll-like receptor signaling	33	38	5	0.1515152	112	3.393939
3	Interleukin 4 receptor signaling	MBC:0000389	Interleukin 11 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000390	Interleukin 12 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000391	Interleukin 13 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000392	Interleukin 15 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000393	Interleukin 18 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000394	Interleukin 2 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000395	Interleukin 21 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000396	Interleukin 23 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000397	Interleukin 27 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000398	Interleukin 3 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000399	Interleukin 33 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000401	Interleukin 5 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000402	Interleukin 6 receptor signaling	14	18	2	0.1428571	9	0.6428571
3	Interleukin 4 receptor signaling	MBC:0000403	Interleukin 7 receptor signaling	11	18	3	0.2727273	5	0.4545455
3	Interleukin 4 receptor signaling	MBC:0000404	Interleukin 8 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000405	Interleukin 9 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000389	Interleukin 11 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000390	Interleukin 12 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000391	Interleukin 13 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000392	Interleukin 15 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000393	Interleukin 18 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000394	Interleukin 2 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000395	Interleukin 21 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000396	Interleukin 23 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000397	Interleukin 27 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000398	Interleukin 3 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000399	Interleukin 33 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000401	Interleukin 5 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000404	Interleukin 8 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000405	Interleukin 9 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 7 receptor signaling	MBC:0000402	Interleukin 6 receptor signaling	14	14	0	0	2.5	0.1785714
3	Intestinal absorption and excretion of cholesterol	MBC:0000196	Bile acid secretion and re-absorbtion	14	17	2	0.1428571	11	0.7857143
3	Intestinal absorption and excretion of cholesterol	MBC:0000217	Cellular cholesterol uptake and efflux	28	30	1	0.03571429	23.5	0.8392857
3	Intestinal absorption and excretion of cholesterol	MBC:0000230	Cholesterol synthesis	27	28	2	0.07407407	27	1
3	Intestinal absorption and excretion of cholesterol	MBC:0000270	DNA cleavage	22	23	1	0.04545455	1	0.04545455
3	Intestinal absorption and excretion of cholesterol	MBC:0000281	Endoplasmic reticulum quality control system	64	65	1	0.015625	5	0.078125
3	Intestinal absorption and excretion of cholesterol	MBC:0000415	Late endosome dynamics	63	64	1	0.01587302	33	0.5238096
3	Intestinal absorption and excretion of cholesterol	MBC:0000550	Protein N-linked glycosylation in ER	13	14	1	0.07692308	1.5	0.1153846
3	Intestinal absorption and excretion of cholesterol	MBC:0000628	Transcription regulation by mediator	76	77	1	0.01315789	54	0.7105263
3	Intestinal absorption and excretion of cholesterol	MBC:0000642	Triacylglycerol transport by lipoproteins	13	15	2	0.1538462	10	0.7692308
3	Intracellular bridge abscission	MBC:0000213	Caveolin-mediated endocytosis	11	11	0	0	0.5	0.04545455
3	Intracellular bridge abscission	MBC:0000224	Centrosome organization	86	88	1	0.01162791	80	0.9302326
3	Intracellular bridge abscission	MBC:0000415	Late endosome dynamics	63	65	1	0.01587302	53	0.8412699
3	Intracellular bridge abscission	MBC:0000446	Microtubule nucleation and rescue	17	18	1	0.05882353	1	0.05882353
3	Intracellular bridge abscission	MBC:0000466	Multivesicular body dynamics	51	53	5	0.09803922	163.5	3.205882
3	Intracellular bridge abscission	MBC:0000565	Recycling endosome dynamics	52	54	2	0.03846154	98.5	1.894231
3	Intracellular bridge abscission	MBC:0000659	Vesicle fusion with plasma membrane	34	35	1	0.02941176	11	0.3235294
3	Intracellular bridge assembly	MBC:0000225	Centrosome separation	12	13	1	0.08333334	9	0.75
3	Intracellular bridge assembly	MBC:0000460	Mitotic H3 phosphorylation	19	19	0	0	0.5	0.02631579
3	Intrinsic apoptosis pathway	MBC:0000184	Apoptosis caspase pathway	11	14	2	0.1818182	14	1.272727
3	Intrinsic apoptosis pathway	MBC:0000185	Apoptosome assembly	8	9	1	0.125	1	0.125
3	Intrinsic apoptosis pathway	MBC:0000306	Extrinsic apoptosis pathway	10	12	2	0.2	6	0.6
3	Intrinsic apoptosis pathway	MBC:0000363	Histone acetylation and deactylation	73	74	1	0.01369863	13	0.1780822
3	Intrinsic apoptosis pathway	MBC:0000376	Inhibition of apoptosis	31	33	2	0.06451613	26	0.8387097
3	Intrinsic apoptosis pathway	MBC:0000435	MAPK signaling pathway	54	55	0	0	0.5	0.009259259
3	Intrinsic apoptosis pathway	MBC:0000439	Metaphase to anaphase checkpoint	36	37	1	0.02777778	7.5	0.2083333
3	Intrinsic apoptosis pathway	MBC:0000455	Mitochondrial fission	31	31	0	0	1	0.03225806
3	Intrinsic apoptosis pathway	MBC:0000501	Nucleosome assembly	46	46	0	0	2.5	0.05434782
3	Intrinsic apoptosis pathway	MBC:0000628	Transcription regulation by mediator	76	77	1	0.01315789	29.5	0.3881579
3	JAK-STAT signaling pathway	MBC:0000240	Class switch recombination	42	43	1	0.02380952	30	0.7142857
3	JAK-STAT signaling pathway	MBC:0000365	Histone phosphorylation and dephosphorylation	53	54	1	0.01886792	7	0.1320755
3	JAK-STAT signaling pathway	MBC:0000385	Interferon beta receptor signaling	42	44	3	0.07142857	83.5	1.988095
3	JAK-STAT signaling pathway	MBC:0000386	Interferon gamma receptor signaling	14	15	1	0.07142857	7	0.5
3	JAK-STAT signaling pathway	MBC:0000409	Intrinsic apoptosis pathway	26	27	1	0.03846154	9	0.3461539
3	JAK-STAT signaling pathway	MBC:0000623	Toll-like receptor signaling	33	34	1	0.03030303	8	0.2424242
3	JAK-STAT signaling pathway	MBC:0000627	Transcription regulation by chromatin remodeling	53	52	1	0.01886792	40	0.754717
3	Kallidin receptor signaling	MBC:0000201	Bradykinin receptor signaling	9	9	0	0	0.5	0.05555556
3	Keton body metabolism	MBC:0000193	Beta-oxidation	40	42	1	0.025	9	0.225
3	Keton body metabolism	MBC:0000344	Glycolysis and Gluconeogenesis	45	48	1	0.02222222	23	0.5111111
3	Lamellipodium organization	MBC:0000157	Actin filament bundling and crosslinking	29	29	0	0	0.5	0.01724138
3	Lamellipodium organization	MBC:0000161	Actin polymerization	92	94	2	0.02173913	111.5	1.211957
3	Lamellipodium organization	MBC:0000165	Adherens junction organization	47	48	1	0.0212766	40	0.8510638
3	Lamellipodium organization	MBC:0000200	Bone morphogenetic protein receptor signaling	42	42	0	0	1	0.02380952
3	Lamellipodium organization	MBC:0000224	Centrosome organization	86	86	0	0	2	0.02325581
3	Lamellipodium organization	MBC:0000318	Filopodium organization	36	38	6	0.1666667	133.5	3.708333
3	Lamellipodium organization	MBC:0000319	Focal adhesion organization	61	63	2	0.03278688	58	0.9508197
3	Lamellipodium organization	MBC:0000340	Glutamate-mediated control of postsynaptic potential	55	55	0	0	2.5	0.04545455
3	Lamellipodium organization	MBC:0000470	Natriuretic peptide receptor signaling	28	28	0	0	1.5	0.05357143
3	Lamellipodium organization	MBC:0000522	Platelet-derived growth factor receptor signaling	20	20	0	0	0.5	0.025
3	Lamellipodium organization	MBC:0000565	Recycling endosome dynamics	52	52	0	0	1.5	0.02884615
3	Lamellipodium organization	MBC:0000589	Semaphorin signaling	51	51	0	0	1	0.01960784
3	Lamellipodium organization	MBC:0000608	Syndecan receptor signaling	9	9	1	0.1111111	3	0.3333333
3	Large ribosomal subunit organization	MBC:0000453	Mitochondrial ADP import and ATP export	6	6	0	0	0.5	0.08333334
3	Large ribosomal subunit organization	MBC:0000566	Regulation of coagulation cascade by protein C	9	12	1	0.1111111	1	0.1111111
3	Large ribosomal subunit organization	MBC:0000578	Ribonucleoprotein nuclear re-import	18	19	1	0.05555556	7	0.3888889
3	Large ribosomal subunit organization	MBC:0000584	rRNA processing	39	50	10	0.2564103	168	4.307693
3	Large ribosomal subunit organization	MBC:0000599	Small ribosomal subunit organization	37	39	2	0.05405406	13	0.3513514
3	Large ribosomal subunit organization	MBC:0000633	Translation elongation	33	35	2	0.06060606	7.5	0.2272727
3	Large ribosomal subunit organization	MBC:0000634	Translation initiation	95	99	2	0.02105263	47	0.4947369
3	Late endosome dynamics	MBC:0000224	Centrosome organization	86	87	1	0.01162791	49	0.5697674
3	Late endosome dynamics	MBC:0000228	Chloride transmembrane transport	17	18	1	0.05882353	3	0.1764706
3	Late endosome dynamics	MBC:0000276	Early endosome dynamics	58	67	7	0.1206897	157.5	2.715517
3	Late endosome dynamics	MBC:0000286	Epidermal growth factor receptor signaling	33	34	1	0.03030303	11.5	0.3484848
3	Late endosome dynamics	MBC:0000376	Inhibition of apoptosis	31	31	0	0	2.5	0.08064516
3	Late endosome dynamics	MBC:0000429	Lysosomal glycoprotein degradation	67	78	7	0.1044776	109.5	1.634328
3	Late endosome dynamics	MBC:0000431	Lysosomal lipid degradation	50	54	4	0.08	72.5	1.45
3	Late endosome dynamics	MBC:0000488	Non-vesicular ceramide transport	16	16	0	0	1	0.0625
3	Late endosome dynamics	MBC:0000565	Recycling endosome dynamics	52	54	1	0.01923077	9.5	0.1826923
3	Late endosome dynamics	MBC:0000573	Retrograde vesicle traffic from endosome to TGN	35	35	0	0	1	0.02857143
3	Late endosome dynamics	MBC:0000629	Transcription repression	87	86	1	0.01149425	29.5	0.3390805
3	Late endosome dynamics	MBC:0000659	Vesicle fusion with plasma membrane	34	34	0	0	3.5	0.1029412
3	Lectin complement pathway	MBC:0000171	Alternative complement pathway	15	16	1	0.06666667	9	0.6
3	Lectin complement pathway	MBC:0000241	Classical complement pathway	17	18	1	0.05882353	15	0.8823529
3	Lectin complement pathway	MBC:0000364	Histone methylation and demethylation	141	142	1	0.007092198	83	0.5886525
3	Leptin receptor signaling	MBC:0000333	Ghrelin receptor signaling	11	12	1	0.09090909	7.5	0.6818182
3	Leptin receptor signaling	MBC:0000380	Insulin receptor signaling	14	15	1	0.07142857	1.5	0.1071429
3	Leptin receptor signaling	MBC:0000458	Mitochondrial uncoupling by mitochondrial anion carrier proteins	36	37	1	0.02777778	33	0.9166667
3	Leukemia inhibitory factor receptor signaling	MBC:0000175	Amyloid precursor protein cleavage	33	34	1	0.03030303	17.5	0.530303
3	Leukemia inhibitory factor receptor signaling	MBC:0000410	JAK-STAT signaling pathway	19	20	1	0.05263158	10	0.5263158
3	Leukemia inhibitory factor receptor signaling	MBC:0000505	Oncostatin-M receptor signaling	6	9	2	0.3333333	5	0.8333333
3	Leukocyte transmigration through endothelial cells	MBC:0000287	Epithelial intermediate filament dynamics	16	17	1	0.0625	4.5	0.28125
3	Leukocyte transmigration through endothelial cells	MBC:0000303	Extracellular matrix breakdown by matrix metalloproteases	27	28	1	0.03703704	4	0.1481481
3	Leukocyte transmigration through endothelial cells	MBC:0000377	Inhibition of matrix metalloproteinase and adamalysin activity	5	6	1	0.2	1	0.2
3	Leukocyte transmigration through endothelial cells	MBC:0000383	Integrin-mediated leukocyte rolling	16	17	1	0.0625	16	1
3	Leukocyte transmigration through endothelial cells	MBC:0000588	Selectin-mediated Leukocyte rolling	14	16	1	0.07142857	13	0.9285714
3	Leukocyte transmigration through endothelial cells	MBC:0000622	Tight junction organization	64	65	2	0.03125	125	1.953125
3	Linkage of nucleoskeleton and cytoskeleton	MBC:0000176	Anchoring of nuclear membrane to cytoskeleton	5	6	1	0.2	2	0.4
3	Lipid droplet biogenesis	MBC:0000355	Hemidesmosome organization	17	18	1	0.05882353	4	0.2352941
3	Lipid droplet biogenesis	MBC:0000423	Lipid droplet mitochondria interaction	9	9	0	0	4	0.4444444
3	Lipid droplet biogenesis	MBC:0000425	Lipogenesis	12	13	1	0.08333334	4	0.3333333
3	Lipid droplet biogenesis	MBC:0000640	Triacylglycerol hydrolysis and mobilization	35	37	1	0.02857143	6	0.1714286
3	Lipid droplet fusion	MBC:0000423	Lipid droplet mitochondria interaction	9	9	1	0.1111111	3.5	0.3888889
3	Lipid droplet mitochondria interaction	MBC:0000421	Lipid droplet biogenesis	19	22	1	0.05263158	5	0.2631579
3	Lipid droplet mitochondria interaction	MBC:0000659	Vesicle fusion with plasma membrane	34	34	0	0	4	0.1176471
3	Lipid transfer between membrane leaflets	MBC:0000196	Bile acid secretion and re-absorbtion	14	16	2	0.1428571	19	1.357143
3	Lipid transfer between membrane leaflets	MBC:0000490	Non-vesicular phospholipid transport	22	26	2	0.09090909	25	1.136364
3	Lipogenesis	MBC:0000308	Fatty acid elongation	14	15	1	0.07142857	10.5	0.75
3	Luteinizing hormone hormone receptor signaling	MBC:0000321	Follicle stimulating hormone receptor signaling	7	9	1	0.1428571	6	0.8571429
3	Luteinizing hormone hormone receptor signaling	MBC:0000467	Muscarinic receptor signaling	25	25	0	0	1.5	0.06
3	Lysine metabolism	MBC:0000248	Collagen fiber crosslinking	10	11	1	0.1	10	1
3	Lysosomal acidification	MBC:0000415	Late endosome dynamics	63	66	1	0.01587302	59	0.9365079
3	Lysosomal acidification	MBC:0000429	Lysosomal glycoprotein degradation	67	67	1	0.01492537	16.5	0.2462687
3	Lysosomal acidification	MBC:0000431	Lysosomal lipid degradation	50	52	1	0.02	44	0.88
3	Lysosomal acidification	MBC:0000562	Rank signaling	36	37	1	0.02777778	10.5	0.2916667
3	Lysosomal acidification	MBC:0000659	Vesicle fusion with plasma membrane	34	35	1	0.02941176	1	0.02941176
3	Lysosomal glycoprotein degradation	MBC:0000431	Lysosomal lipid degradation	50	61	1	0.02	23	0.46
3	Lysosomal glycosaminoglycan degradation	MBC:0000233	Chondroitin sulfate and dermatan sulfate synthesis	7	8	1	0.1428571	1	0.1428571
3	Lysosomal glycosaminoglycan degradation	MBC:0000301	Extracellular matrix breakdown by cathepsins	20	21	1	0.05	2.5	0.125
3	Lysosomal glycosaminoglycan degradation	MBC:0000369	Hyaluronan synthesis	19	20	1	0.05263158	9	0.4736842
3	Lysosomal glycosaminoglycan degradation	MBC:0000429	Lysosomal glycoprotein degradation	67	67	1	0.01492537	52	0.7761194
3	Lysosomal glycosaminoglycan degradation	MBC:0000431	Lysosomal lipid degradation	50	50	2	0.04	47.5	0.95
3	Lysosomal glycosaminoglycan degradation	MBC:0000635	Translation termination	18	19	1	0.05555556	7	0.3888889
3	Lysosomal lipid degradation	MBC:0000266	Desaturation of fatty acids	9	10	1	0.1111111	1	0.1111111
3	Lysosomal lipid degradation	MBC:0000429	Lysosomal glycoprotein degradation	67	75	1	0.01492537	69	1.029851
3	Lysosomal lipid degradation	MBC:0000430	Lysosomal glycosaminoglycan degradation	16	17	1	0.0625	8	0.5
3	Lysosomal lipid degradation	MBC:0000486	Nonsense-mediated mRNA decay pathway	18	18	0	0	2	0.1111111
3	Lysosomal lipid degradation	MBC:0000573	Retrograde vesicle traffic from endosome to TGN	35	36	1	0.02857143	1	0.02857143
3	Lysosomal lipid degradation	MBC:0000603	Sphingolipid metabolism	25	26	1	0.04	7.5	0.3
3	Macroautophagy	MBC:0000184	Apoptosis caspase pathway	11	12	1	0.09090909	3	0.2727273
3	Macroautophagy	MBC:0000187	Aspartate and arginine metabolism	12	13	1	0.08333334	1	0.08333334
3	Macroautophagy	MBC:0000227	Chaperone-mediated autophagy	6	6	2	0.3333333	7.5	1.25
3	Macroautophagy	MBC:0000360	HIF-1 receptor signaling pathway	32	32	0	0	3.5	0.109375
3	Macroautophagy	MBC:0000431	Lysosomal lipid degradation	50	54	4	0.08	123	2.46
3	Macroautophagy	MBC:0000442	Microtubule assistance of vesicle traffic between Golgi and ER	14	14	0	0	4.5	0.3214286
3	Macroautophagy	MBC:0000455	Mitochondrial fission	31	34	3	0.09677419	28	0.9032258
3	Macroautophagy	MBC:0000633	Translation elongation	33	34	1	0.03030303	3	0.09090909
3	Macrophage migration inhibitory factor signaling	MBC:0000161	Actin polymerization	92	92	1	0.01086957	92	1
3	Macrophage migration inhibitory factor signaling	MBC:0000276	Early endosome dynamics	58	59	1	0.01724138	20	0.3448276
3	Macrophage migration inhibitory factor signaling	MBC:0000347	G-protein coupled receptor signaling pathway	31	32	1	0.03225806	16	0.516129
3	Macrophage migration inhibitory factor signaling	MBC:0000349	Granulocyte-colony stimulating factor receptor signaling	15	16	1	0.06666667	5	0.3333333
3	Macrophage migration inhibitory factor signaling	MBC:0000360	HIF-1 receptor signaling pathway	32	33	1	0.03125	23	0.71875
3	Macrophage migration inhibitory factor signaling	MBC:0000383	Integrin-mediated leukocyte rolling	16	16	0	0	0.5	0.03125
3	Macrophage migration inhibitory factor signaling	MBC:0000523	Polyol pathway	3	4	1	0.3333333	1	0.3333333
3	Macrophage migration inhibitory factor signaling	MBC:0000583	Roundabout signaling	14	15	1	0.07142857	8	0.5714286
3	Macrophage migration inhibitory factor signaling	MBC:0000607	Syndecan ectodomain shedding	7	8	1	0.1428571	1	0.1428571
3	Mammalian target of rapamycin signaling pathway	MBC:0000162	Activin receptor signaling	12	12	0	0	0.5	0.04166667
3	Mammalian target of rapamycin signaling pathway	MBC:0000274	Dopamine-mediated control of postsynaptic potential	21	23	1	0.04761905	9	0.4285714
3	Mammalian target of rapamycin signaling pathway	MBC:0000333	Ghrelin receptor signaling	11	12	1	0.09090909	1	0.09090909
3	Mammalian target of rapamycin signaling pathway	MBC:0000344	Glycolysis and Gluconeogenesis	45	46	1	0.02222222	7	0.1555556
3	Mammalian target of rapamycin signaling pathway	MBC:0000360	HIF-1 receptor signaling pathway	32	32	0	0	0.5	0.015625
3	Mammalian target of rapamycin signaling pathway	MBC:0000361	Hippo signaling	38	39	1	0.02631579	1	0.02631579
3	Mammalian target of rapamycin signaling pathway	MBC:0000432	Macroautophagy	26	27	1	0.03846154	1	0.03846154
3	Mammalian target of rapamycin signaling pathway	MBC:0000435	MAPK signaling pathway	54	55	1	0.01851852	31.5	0.5833333
3	Mammalian target of rapamycin signaling pathway	MBC:0000521	PI3 kinase AKT signaling pathway	24	24	1	0.04166667	3	0.125
3	Mammalian target of rapamycin signaling pathway	MBC:0000623	Toll-like receptor signaling	33	33	0	0	8	0.2424242
3	Mammalian target of rapamycin signaling pathway	MBC:0000633	Translation elongation	33	34	1	0.03030303	5.5	0.1666667
3	Mammalian target of rapamycin signaling pathway	MBC:0000634	Translation initiation	95	96	1	0.01052632	82	0.8631579
3	Mammalian target of rapamycin signaling pathway	MBC:0000640	Triacylglycerol hydrolysis and mobilization	35	36	1	0.02857143	35	1
3	Mammalian target of rapamycin signaling pathway	MBC:0000643	tRNA amino acid activation	3	4	1	0.3333333	1	0.3333333
3	MAPK signaling pathway	MBC:0000161	Actin polymerization	92	93	1	0.01086957	61.5	0.6684783
3	MAPK signaling pathway	MBC:0000202	Brain derived neurotrophic factor receptor signaling	8	9	1	0.125	1	0.125
3	MAPK signaling pathway	MBC:0000206	CAM kinase signaling pathway	13	12	0	0	3	0.2307692
3	MAPK signaling pathway	MBC:0000222	Centrosome duplication	30	31	1	0.03333334	1	0.03333334
3	MAPK signaling pathway	MBC:0000285	Ephrin receptor signaling	7	8	1	0.1428571	1	0.1428571
3	MAPK signaling pathway	MBC:0000289	ER unfolded protein response pathway	8	8	1	0.125	3	0.375
3	MAPK signaling pathway	MBC:0000319	Focal adhesion organization	61	62	1	0.01639344	12	0.1967213
3	MAPK signaling pathway	MBC:0000343	Glycogen synthesis and glycogenolysis	19	19	0	0	2.5	0.131579
3	MAPK signaling pathway	MBC:0000347	G-protein coupled receptor signaling pathway	31	32	0	0	5	0.1612903
3	MAPK signaling pathway	MBC:0000360	HIF-1 receptor signaling pathway	32	36	4	0.125	57	1.78125
3	MAPK signaling pathway	MBC:0000364	Histone methylation and demethylation	141	142	1	0.007092198	30	0.212766
3	MAPK signaling pathway	MBC:0000365	Histone phosphorylation and dephosphorylation	53	54	1	0.01886792	15.5	0.2924528
3	MAPK signaling pathway	MBC:0000382	Integrin receptor signaling	9	10	1	0.1111111	6.5	0.7222222
3	MAPK signaling pathway	MBC:0000409	Intrinsic apoptosis pathway	26	26	0	0	1.5	0.05769231
3	MAPK signaling pathway	MBC:0000445	Microtubule destabilization	9	10	1	0.1111111	1	0.1111111
3	MAPK signaling pathway	MBC:0000459	Mitotic chromosome condensation	8	9	1	0.125	1	0.125
3	MAPK signaling pathway	MBC:0000460	Mitotic H3 phosphorylation	19	20	1	0.05263158	7	0.368421
3	MAPK signaling pathway	MBC:0000467	Muscarinic receptor signaling	25	26	1	0.04	23.5	0.94
3	MAPK signaling pathway	MBC:0000470	Natriuretic peptide receptor signaling	28	29	1	0.03571429	26	0.9285714
3	MAPK signaling pathway	MBC:0000563	Ras signaling pathway	16	17	1	0.0625	13.5	0.84375
3	MAPK signaling pathway	MBC:0000664	Vitamin D receptor signaling	8	9	1	0.125	2.5	0.3125
3	MDA-5 receptor signaling	MBC:0000385	Interferon beta receptor signaling	42	41	1	0.02380952	39	0.9285714
3	MDA-5 receptor signaling	MBC:0000580	RIG-I-like receptor signaling	13	14	0	0	2.5	0.1923077
3	Membrane attack complex formation	MBC:0000241	Classical complement pathway	17	18	1	0.05882353	14.5	0.8529412
3	Metabolism of branched-chain amino acids	MBC:0000193	Beta-oxidation	40	42	1	0.025	26	0.65
3	Metabolism of branched-chain amino acids	MBC:0000412	Keton body metabolism	7	8	1	0.1428571	1	0.1428571
3	Metabolism of branched-chain amino acids	MBC:0000653	Urea cycle	10	12	2	0.2	3	0.3
3	Metaphase to anaphase checkpoint	MBC:0000216	Cell cycle arrest in response to DNA damage	14	15	1	0.07142857	3	0.2142857
3	Metaphase to anaphase checkpoint	MBC:0000223	Centrosome maturation	19	19	0	0	0.5	0.02631579
3	Metaphase to anaphase checkpoint	MBC:0000224	Centrosome organization	86	90	3	0.03488372	143.5	1.668605
3	Metaphase to anaphase checkpoint	MBC:0000240	Class switch recombination	42	43	1	0.02380952	2	0.04761905
3	Metaphase to anaphase checkpoint	MBC:0000296	Eukaryotic kinetochore dynamics	56	58	2	0.03571429	24	0.4285714
