Integration_group	Center	Dataset_name	Dataset_color	NCBI_official_gene_symbol	Minus_log10_pval_or_adj_pval	Significance_value_type	Log2_fold_change	Fold_change_value_type
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CDKN1C	3.8446837702199	Minus_log10_pvalue	3.20169685326792	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	GNB4	3.83208344638145	Minus_log10_pvalue	1.22677190487189	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	FAM43A	3.82013474665872	Minus_log10_pvalue	2.32886270151235	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CDC42EP3	3.80293886380906	Minus_log10_pvalue	1.31610451547466	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SLAIN2	3.79830734700417	Minus_log10_pvalue	0.923369369866255	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	HAUS7	3.79641504403711	Minus_log10_pvalue	1.66011228212695	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	WT1-AS	3.79065732735415	Minus_log10_pvalue	1.69842773662937	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	RNF146	3.78858206803558	Minus_log10_pvalue	0.937809604479725	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ARHGAP26	3.78374372963542	Minus_log10_pvalue	0.81444917842473	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	DOCK5	3.77898343969616	Minus_log10_pvalue	0.994954603889444	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ARHGAP23	3.76042394835726	Minus_log10_pvalue	2.16295641291816	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	MATN2	3.75363469127925	Minus_log10_pvalue	0.96553685629693	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ERG	3.74997907786073	Minus_log10_pvalue	1.1435036479287	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	NRG3	3.74364672706188	Minus_log10_pvalue	1.49681367819234	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	COL21A1	3.74331064599786	Minus_log10_pvalue	1.48843594621494	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ARRDC2	3.73902852919247	Minus_log10_pvalue	2.08861446565399	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CD34	3.73828414065057	Minus_log10_pvalue	1.48509870337773	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	DCN	3.73350919664953	Minus_log10_pvalue	1.81835117494209	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	PCOLCE2	3.72290159701281	Minus_log10_pvalue	2.08097993938755	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	NPR3	3.69361734081318	Minus_log10_pvalue	1.13886254908496	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	NEBL	3.68623103179489	Minus_log10_pvalue	1.15151528049432	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	IQGAP2	3.64281051537994	Minus_log10_pvalue	1.11016496375856	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	RNF138P1	3.63978323855557	Minus_log10_pvalue	1.90568336548609	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CR1	3.61300826425498	Minus_log10_pvalue	1.30021942083301	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	DHRS3	3.60859630257193	Minus_log10_pvalue	1.65649922070544	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	PTPN21	3.59233800767317	Minus_log10_pvalue	0.810018782502847	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CDK9	3.58610211331713	Minus_log10_pvalue	1.09578987008721	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	MSRB3	3.55263203203138	Minus_log10_pvalue	1.32725317613232	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	NPNT	3.5444464024694	Minus_log10_pvalue	1.16365426690171	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	MAP6	3.54299199011579	Minus_log10_pvalue	1.45479544212506	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CDC42EP4	3.53782641293355	Minus_log10_pvalue	1.91554113389476	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	MIR126	3.52407164654522	Minus_log10_pvalue	3.09671827707454	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	GIMAP2	3.52288606535275	Minus_log10_pvalue	2.10768262176481	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	TRAK2	3.51448753863329	Minus_log10_pvalue	0.9741806608494	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ENG	3.50953007492022	Minus_log10_pvalue	1.74132207683619	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SPARC	3.49956528552295	Minus_log10_pvalue	1.63223296888537	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	GBP1	3.49522494916255	Minus_log10_pvalue	1.15117404777008	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CTTNBP2	3.4924240084183	Minus_log10_pvalue	0.95232685528422	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	GRK5	3.48688073802119	Minus_log10_pvalue	1.17274571609548	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	RC3H1	3.48276590589258	Minus_log10_pvalue	1.02310351680382	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	GIMAP8	3.48238033906515	Minus_log10_pvalue	1.18218072046803	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	PLEKHG1	3.48085070548781	Minus_log10_pvalue	0.897703243474106	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	RAPGEF5	3.47508254483716	Minus_log10_pvalue	0.991295812984747	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SOX5	3.47245964646003	Minus_log10_pvalue	1.03152953849625	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SLC14A1	3.47010972051855	Minus_log10_pvalue	1.17056263623044	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ARHGEF3	3.46114106360589	Minus_log10_pvalue	1.10677704065454	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	PRKG1	3.45797724396288	Minus_log10_pvalue	1.16123169950027	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CDC42EP2	3.45412228085999	Minus_log10_pvalue	2.47668312891326	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CD274	3.44766385267034	Minus_log10_pvalue	1.31702398543682	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	S100A9	3.43126636303501	Minus_log10_pvalue	2.49871614110567	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SLK	3.43061637838985	Minus_log10_pvalue	0.929766096491269	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	KLHL29	3.42387409649346	Minus_log10_pvalue	1.04807150433703	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	F2RL3	3.41519730899012	Minus_log10_pvalue	2.14799208200518	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	MIR548AH	3.41515838498126	Minus_log10_pvalue	0.350465498040018	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	MEF2C	3.4077071335074	Minus_log10_pvalue	1.17696472252563	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CHN1	3.39998516560509	Minus_log10_pvalue	1.5375974134564	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	IFI44	3.38651429894058	Minus_log10_pvalue	1.47636852342482	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	PDIA5	3.37390506101802	Minus_log10_pvalue	1.16798768193768	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SLCO3A1	3.36893165581566	Minus_log10_pvalue	0.996201719873478	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	TMCC3	3.36442499271608	Minus_log10_pvalue	1.11890495450738	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ZEB1	3.36037587671081	Minus_log10_pvalue	1.17496441917089	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	F2R	3.35816697118911	Minus_log10_pvalue	1.47573649058996	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	PVR	3.35794081965869	Minus_log10_pvalue	0.835724893501749	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	MBD5	3.340757176797	Minus_log10_pvalue	0.871359689413376	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	PYROXD1	3.3390199432376	Minus_log10_pvalue	1.19490313042508	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CAPN2	3.33700435513554	Minus_log10_pvalue	1.13381275782043	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SH2D3C	3.32914012183836	Minus_log10_pvalue	1.01316992891107	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	S1PR3	3.32542876226705	Minus_log10_pvalue	1.74935840476162	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	FCN3	3.31333796783507	Minus_log10_pvalue	1.66681233077905	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	RHOU	3.31183119501373	Minus_log10_pvalue	1.30820332354877	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	LRP11	3.30962243551066	Minus_log10_pvalue	1.11959817230714	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	DUSP11	3.30536319244315	Minus_log10_pvalue	1.66212576910878	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ANKRD44	3.2951667698161	Minus_log10_pvalue	1.06953027803501	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	PALMD	3.29277887398402	Minus_log10_pvalue	1.17259996894599	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	OR2M3	3.28730956683121	Minus_log10_pvalue	1.89441462261011	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	POT1	3.26961278958789	Minus_log10_pvalue	1.18559146685339	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SDPR	3.2666564069214	Minus_log10_pvalue	1.69868348351607	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CMYA5	3.26306088418552	Minus_log10_pvalue	0.957240606578034	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CNTN3	3.25719346209665	Minus_log10_pvalue	1.04206542542991	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ADAM32	3.25152214780348	Minus_log10_pvalue	2.16977180484639	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	ATF7IP2	3.24453823852728	Minus_log10_pvalue	1.11359692725334	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	TNFAIP3	3.2435240390294	Minus_log10_pvalue	1.23633161234022	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	CTDSPL	3.24277014566345	Minus_log10_pvalue	0.85848912887456	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	KIAA1324L	3.24208926573063	Minus_log10_pvalue	1.18012011146907	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SNED1	3.2413843812548	Minus_log10_pvalue	1.22259768803413	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	TJP1	3.23437600863025	Minus_log10_pvalue	1.59457461127769	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	DISC1FP1	3.22823051329579	Minus_log10_pvalue	1.94739163581901	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	TAF4B	3.22055469115148	Minus_log10_pvalue	1.22397983578589	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	DYNC1I1	3.21350882787892	Minus_log10_pvalue	1.3130179578702	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	MXD4	3.19542998692543	Minus_log10_pvalue	1.59072327861195	Log2_fold_change
Mesangial	LMD RNASeq	LMD RNASeq - Glom - Mesangial	Pink	SBSPON	3.19262093576031	Minus_log10_pvalue	1.66723627894844	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	ALS2CL	17.8563484888555	Minus_log10_pvalue	3.87679663160971	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SHANK3	13.4270656582759	Minus_log10_pvalue	2.55837506435567	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	TNNT2	11.1497211805706	Minus_log10_pvalue	4.19150947318487	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	COL4A3	11.0808757916611	Minus_log10_pvalue	2.14014510157193	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	APBB2	11.0045289576798	Minus_log10_pvalue	1.21592836409072	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	FLT1	10.796470402331	Minus_log10_pvalue	1.79219661325725	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	NPHS2	10.6711221688979	Minus_log10_pvalue	5.82057869069913	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	TGFBR3	10.4536573715359	Minus_log10_pvalue	1.64680985304122	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	FMN2	10.4507115792501	Minus_log10_pvalue	3.70744996350913	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	NPHS1	10.4429912599528	Minus_log10_pvalue	3.13364008921657	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SLC9A3R2	10.2556068464818	Minus_log10_pvalue	3.48182595548842	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	RAPGEF4	10.2529174663848	Minus_log10_pvalue	1.78718973551359	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	MAGI2	10.2077425440987	Minus_log10_pvalue	2.14488232470205	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SRGAP2	9.98270156565504	Minus_log10_pvalue	1.77402191613558	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PODXL	9.9815495477573	Minus_log10_pvalue	3.47697795830728	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SYNE1	9.83890454387383	Minus_log10_pvalue	1.3933922488115	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	TYRO3	9.78480496142456	Minus_log10_pvalue	2.73146579313441	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PPFIA4	9.56978909122305	Minus_log10_pvalue	2.1816244979582	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SPOCK1	9.40899742215599	Minus_log10_pvalue	2.16826029397811	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	NDNF	9.38632611811466	Minus_log10_pvalue	2.67923688722344	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	LINC00839	9.35781359698676	Minus_log10_pvalue	2.95973617525607	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	ITGA8	9.24857991992407	Minus_log10_pvalue	1.69718809925826	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	MTSS1	9.18285565352472	Minus_log10_pvalue	2.06514907918933	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PLA2R1	8.91867367876949	Minus_log10_pvalue	3.47545085897147	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	NES	8.89728758656408	Minus_log10_pvalue	2.58503031294705	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SPOCK2	8.6092632043959	Minus_log10_pvalue	2.99833045872824	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SEMA5A	8.58110852522128	Minus_log10_pvalue	1.49133095851411	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	TARID	8.53464050697337	Minus_log10_pvalue	2.50841035894428	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	C14ORF37	8.51870754276597	Minus_log10_pvalue	2.90697937607403	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PTPRO	8.34429345459921	Minus_log10_pvalue	2.03193723349017	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	VEGFA	8.33977893946087	Minus_log10_pvalue	2.89307571285564	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PTPRB	8.29047505879718	Minus_log10_pvalue	1.59787729565731	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	ADCY4	8.09376509801153	Minus_log10_pvalue	1.74966566163199	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	LDB2	7.98619056227272	Minus_log10_pvalue	2.11936801570342	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PTPRQ	7.97176917448718	Minus_log10_pvalue	2.91212692961742	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	CLIC5	7.7962017492423	Minus_log10_pvalue	2.32570866071961	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	EHD3	7.56369719690447	Minus_log10_pvalue	2.31634657759427	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	ADGRF5	7.52514432965057	Minus_log10_pvalue	1.35174543394718	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	NTNG1	7.51074970516234	Minus_log10_pvalue	2.77929272684091	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	MAGI2-AS3	7.35893776743721	Minus_log10_pvalue	3.06843155782151	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PRX	7.32018335007515	Minus_log10_pvalue	2.58731929866392	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	DDN	7.23737386549106	Minus_log10_pvalue	3.67734481758915	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	EGFL7	7.20545260842561	Minus_log10_pvalue	2.63578413148541	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PLAT	7.08043473747752	Minus_log10_pvalue	2.20658051019732	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	ABLIM2	7.01257965829511	Minus_log10_pvalue	2.10630107501452	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	AFAP1L1	6.95083660863088	Minus_log10_pvalue	1.66976190186187	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	FOXC1	6.85098399915292	Minus_log10_pvalue	2.560549766725	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PDGFRB	6.84799022563882	Minus_log10_pvalue	2.04209810094081	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	TANC1	6.76578147669167	Minus_log10_pvalue	1.2821821428383	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	NFASC	6.76237277862023	Minus_log10_pvalue	1.66284227219711	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	ATP10A	6.71257162875483	Minus_log10_pvalue	2.10757586475813	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	EMCN	6.69468827134353	Minus_log10_pvalue	3.67503832220613	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	INF2	6.66742351577928	Minus_log10_pvalue	1.99202528129814	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	ADAMTS19	6.65380837607414	Minus_log10_pvalue	1.58018138159858	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	FLT4	6.65163994143141	Minus_log10_pvalue	2.33837382354321	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	VTI1A	6.64037461757164	Minus_log10_pvalue	1.70500673059802	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PLCE1	6.63337133779471	Minus_log10_pvalue	1.85174336457142	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PREX1	6.62332861577619	Minus_log10_pvalue	1.41239639014449	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SRGAP2B	6.57988661179714	Minus_log10_pvalue	3.18275237416669	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PRDM5	6.56678590363904	Minus_log10_pvalue	1.38626196613309	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	HTRA1	6.56219433435421	Minus_log10_pvalue	2.84780678077072	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	MAFB	6.52332863230571	Minus_log10_pvalue	3.13933402457115	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	ST6GALNAC3	6.51645624177223	Minus_log10_pvalue	2.54476600325453	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	BTNL9	6.36905890567688	Minus_log10_pvalue	2.70565781549336	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PDE4DIP	6.3637306357773	Minus_log10_pvalue	1.15431447995642	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	LARGE	6.35614174129626	Minus_log10_pvalue	1.24136470194517	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	MRGPRF	6.35102768208902	Minus_log10_pvalue	3.34504308360589	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	SRGAP2C	6.31576423337288	Minus_log10_pvalue	3.55275066397249	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	LIMS2	6.28828671871269	Minus_log10_pvalue	2.32286810738581	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	EFNB1	6.2869567459885	Minus_log10_pvalue	2.40445711840292	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	DOCK4	6.23354926852468	Minus_log10_pvalue	1.26800489197507	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	TNS2	6.1745017686716	Minus_log10_pvalue	1.74579486214311	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PTGDS	6.08114962104331	Minus_log10_pvalue	4.89314901392029	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	FRMD1	6.05677273381581	Minus_log10_pvalue	2.54990445530637	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	PARD3B	5.99178919908233	Minus_log10_pvalue	1.15661007100659	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	LRRC2	5.95143591772511	Minus_log10_pvalue	2.40655880208637	Log2_fold_change
Podocyte_glomerulus	LMD RNASeq	LMD RNASeq - Glom - POD	Pink	CMAHP	5.94577263241213	Minus_log10_pvalue	1.58454517780852	Log2_fold_change
